key,source,Translation
Subtitles::vx_c00448_p01_plr_v08,Creo que esto espacio para esto.,
Subtitles::vx_c00060_p02_natg_v01,Creo que los odio más incluso que a esa chusma de Mordor.,
Subtitles::vx_c00357_p01_plr_v01,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v02,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v03,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v04,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v05,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v06,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v07,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00357_p01_plr_v08,Solo de pensar en los herreros de Belegost trabajando aquí me dan escalofríos.,
Subtitles::vx_c00141_p02_deepg_v02,¿Aquí abajo?,
Subtitles::vx_c00141_p02_deepo_v02,¿Aquí abajo?,
Subtitles::vx_c00414_p01_plr_v02,Este enano necesita papeo.,
Subtitles::vx_c00406_p02_plr_v02,Esta fragua de mithril es tan impresionante como el mismísimo mineral.,
Subtitles::vx_c00510_p01_plr_v01,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v02,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v03,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v04,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v05,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v06,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v07,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00510_p01_plr_v08,Esta zona empieza a tener buena pinta.,
Subtitles::vx_c00518_p01_plr_v04,Ha quedado estupendo.,
Subtitles::vx_c00518_p01_plr_v08,Esto ha quedado espectacular.,
Subtitles::vx_c00449_p01_plr_v01,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v02,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v03,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v04,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v05,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v06,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v07,Esto se puede arreglar.,
Subtitles::vx_c00449_p01_plr_v08,Esto se puede arreglar.,
Subtitles::vx_c00485_p01_plr_v01,Esta oscuridad alberga peligros desconocidos.,
Subtitles::vx_c00689_p01_plr_v01,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v02,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v03,Esta oscuridad me drena.,
Subtitles::vx_c00689_p01_plr_v04,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v05,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v06,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v07,Esta oscuridad me drena...,
Subtitles::vx_c00689_p01_plr_v08,Esta oscuridad me drena...,
Subtitles::vx_c00389_p02_plr_v06,Esta fragua es prácticamente un monumento a la artesanía de Telchar.,
Subtitles::vx_c00020_p01_plr_v01,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v02,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v03,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v04,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v06,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v07,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v08,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00020_p01_plr_v05,"Es un mapa que conduce al hacha de Durin. ¿O será un fragmento? Si existe, debemos encontrarla.",
Subtitles::vx_c00437_p01_plr_v01,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v02,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v03,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v04,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v05,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v06,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v07,Esto está a punto de romperse.,
Subtitles::vx_c00437_p01_plr_v08,Esto está a punto de romperse.,
Subtitles::vx_c00050_p02_gmen_v02,Esto es todo lo que nos queda ahora. Esos hombres odiosos no nos aceptan.,
Subtitles::vx_c00076_p01_plr_v04,Esto ya funciona de nuevo.,
Subtitles::vx_c00723_p02_plr_v03,Es un buen entrenamiento para un guerrero.,
Subtitles::vx_c00444_p01_plr_v01,Esto pesa mucho hasta para mí.,
Subtitles::vx_c00390_p01_plr_v01,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v02,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v03,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v04,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v06,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v07,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00390_p01_plr_v08,Listo. Ya tenemos los cinco fragmentos. Hora de reforjar el hacha de Durin.,
Subtitles::vx_c00458_p01_plr_v01,Esto es nuevo.,
Subtitles::vx_c00038_p01_plr_v01,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v02,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v03,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v04,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v05,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v06,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v07,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00038_p01_plr_v08,No es un campamento enano. Esto son antiguas marcas de los montaraces.,
Subtitles::vx_c00091_p02_plr_v01,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v02,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v03,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v04,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v05,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v06,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v07,"Esta no es tu casa, dragona.",
Subtitles::vx_c00091_p02_plr_v08,"Esta no es tu casa, dragona.",
Subtitles::vx_c00400_p02_plr_v01,Esta se ha convertido en mi caverna favorita.,
Subtitles::vx_c00456_p01_plr_v05,Esto es precioso.,
Subtitles::vx_c00460_p01_plr_v01,Esto es especial.,
Subtitles::vx_c00518_p01_plr_v03,Qué maravilla.,
Subtitles::vx_c00461_p01_plr_v01,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v02,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v03,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v04,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v05,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v06,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v07,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00461_p01_plr_v08,Esto parece un puesto avanzado de la Compañía de Balin.,
Subtitles::vx_c00530_p01_plr_v05,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v01,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v02,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v03,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v04,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v06,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v07,La comida se ha echado a perder.,
Subtitles::vx_c00530_p01_plr_v08,La comida se ha echado a perder.,
Subtitles::vx_c00483_p01_plr_v08,Esta neblina lo oxidará todo.,
Subtitles::vx_c00483_p01_plr_v01,Esta neblina me oxidará hasta los huesos.,
Subtitles::vx_c00130_p02_plr_v01,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v02,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v03,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v04,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v05,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v06,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v07,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00130_p02_plr_v08,"No puedes ocupar esta montaña. Márchate, sirvienta de Sauron.",
Subtitles::vx_c00572_p01_plr_v01,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v02,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v03,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v04,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v05,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v06,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v07,Esta montaña es nuestra.,
Subtitles::vx_c00572_p01_plr_v08,Esta montaña es nuestra.,
Subtitles::vx_c00347_p01_plr_v05,Esta debe ser la antigua ruta de los peregrinos que mencionó Aric.,
Subtitles::vx_c00347_p01_plr_v01,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v02,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v03,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v04,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v06,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v07,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00347_p01_plr_v08,Esta debe ser la antigua ruta de los peregrinos de la que hablaba Aric.,
Subtitles::vx_c00555_p01_plr_v03,Este está acabado.,
Subtitles::vx_c00347_p02_plr_v03,Este lugar parece bastante salvaje.,
Subtitles::vx_c00456_p01_plr_v08,Este lugar es maravilloso.,
Subtitles::vx_c00384_p03_plr_v01,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v02,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v03,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v05,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v06,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v07,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00384_p03_plr_v08,"Algún día, los enanos volverán a poblar este lugar.",
Subtitles::vx_c00432_p01_plr_v04,Este veneno me acabará matando.,
Subtitles::vx_c00024_p01_plr_v01,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v02,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v03,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v04,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v05,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v06,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v07,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00024_p01_plr_v08,"Esta sombra es como la de la puerta maldita, pero viene de abajo.",
Subtitles::vx_c00380_p01_plr_v01,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v02,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v03,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v04,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v05,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v06,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v07,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00380_p01_plr_v08,Otrora este fue el trono de Balin. Y ahora... es una tumba entre ruinas.,
Subtitles::vx_c00448_p01_plr_v03,Esto me vendrá genial.,
Subtitles::vx_c00458_p01_plr_v04,Esto me vendrá genial.,
Subtitles::vx_c00090_p10_rav_v01,Thorin y Gimli esperarán en el Lago Espejo. Hasta que mates a la dragona y encuentres la piedra khazâd. Ve con cuidado.,
Subtitles::vx_c00344_p01_plr_v03,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v04,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v01,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v02,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v05,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v06,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v07,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00344_p01_plr_v08,¿Thorongil? Es uno de los antiguos nombres de Aragorn. ¿Qué hacía él en Moria?,
Subtitles::vx_c00350_p02_plr_v06,Esas criaturas del mal y de la sombra conocerán su final hoy.,
Subtitles::vx_c00062_p01_nato_v02,Mira todos esos orcos… Ya sabes qué hacer.,
Subtitles::vx_c00032_p02_plr_v04,Es increíble pensar en las maravillas que se habrán forjado aquí.,
Subtitles::vx_c00135_p01_plr_v01,Por aquí.,
Subtitles::vx_c00135_p01_plr_v02,Por aquí.,
Subtitles::vx_c00135_p01_plr_v03,Por aquí.,
Subtitles::vx_c00135_p01_plr_v04,Por aquí.,
Subtitles::vx_c00135_p01_plr_v05,Por aquí.,
Subtitles::vx_c00135_p01_plr_v06,Por aquí.,
Subtitles::vx_c00135_p01_plr_v07,Por aquí.,
Subtitles::vx_c00135_p01_plr_v08,Por aquí.,
Subtitles::vx_c00076_p01_plr_v06,"Un toque por aquí, otro por allá y listo.",
Subtitles::vx_c00359_p02_plr_v01,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v02,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v03,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v04,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v05,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v06,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v07,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00359_p02_plr_v08,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v01,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v02,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v03,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v04,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v05,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v06,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v07,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00495_p01_plr_v08,Hasta que Durin despierte de su letargo.,
Subtitles::vx_c00414_p01_plr_v07,"¿Hora de picar? Sí, hora de echarse algo a la boca.",
Subtitles::vx_c00581_p01_plr_v01,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v02,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v03,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v04,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v05,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v06,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v07,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00581_p01_plr_v08,¡Hora de sacar la inmundicia de aquí!,
Subtitles::vx_c00633_p01_gun_v01,Hora de cazar.,
Subtitles::vx_c00633_p01_gun_v02,Hora de cazar.,
Subtitles::vx_c00406_p03_plr_v01,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v02,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v03,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v04,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v05,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v06,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v07,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00406_p03_plr_v08,Hora de crear mis propias armas de mithril.,
Subtitles::vx_c00082_p01_plr_v07,Hora de ensartar orcos.,
Subtitles::vx_c00445_p01_plr_v03,Por el señor Gimli.,
Subtitles::vx_c00445_p01_plr_v02,Por nosotros.,
Subtitles::vx_c00445_p01_plr_v05,"Por las aventuras y los triunfos. Ja, ja.",
Subtitles::vx_c00408_p02_plr_v01,Y pensar que Durin el Inmortal se despertó con esta piedra.,
Subtitles::vx_c00180_p01_gun_v01,Le dije a Grubna que venir aquí era mala idea.,
Subtitles::vx_c00180_p01_gun_v02,Le dije a Moglug que no deberíamos haber venido aquí.,
Subtitles::vx_c00434_p01_plr_v07,Me quemo. Me quemo.,
Subtitles::vx_c00051_p01_gmen_v01,Aquí hay demasiados orcos cabeza hueca. No me extraña que Saruman nos mejorase.,
Subtitles::vx_c00139_p02_deepg_v02,Hay demasiados. No deberían estar aquí abajo.,
Subtitles::vx_c00139_p02_deepo_v02,Hay demasiados. No deberían estar aquí abajo.,
Subtitles::vx_c00432_p01_plr_v01,Demasiado veneno. Ya empiezo a notarlo.,
